Majority.protein.IDs	Gene.names	razorUniqueCount	razorUniqueCount.MIAPACA...AG205.1	razorUniqueCount.MIAPACA...AG205.2	razorUniqueCount.MIAPACA...AG205.3	razorUniqueCount.MIAPACA...AG205.4	razorUniqueCount.MIAPACA...AG205.5	razorUniqueCount.MIAPACA.1	razorUniqueCount.MIAPACA.2	razorUniqueCount.MIAPACA.3	razorUniqueCount.MIAPACA.4	razorUniqueCount.MIAPACA.5	razorUniqueCount.wt...AG205.1	razorUniqueCount.wt...AG205.2	razorUniqueCount.wt...AG205.3	razorUniqueCount.wt...AG205.4	razorUniqueCount.wt...AG205.5	razorUniqueCount.wt.1	razorUniqueCount.wt.2	razorUniqueCount.wt.3	razorUniqueCount.wt.4	razorUniqueCount.wt.5	spectraCount	Potential.contaminant	quantified	logFC_PGRMC1__vs__MIAPACA	AveExpr_PGRMC1__vs__MIAPACA	t_PGRMC1__vs__MIAPACA	P.Value_PGRMC1__vs__MIAPACA	adj.P.Val_PGRMC1__vs__MIAPACA	B_PGRMC1__vs__MIAPACA	logFC_PGRMC1_AG205__vs__MIAPACA_AG205	AveExpr_PGRMC1_AG205__vs__MIAPACA_AG205	t_PGRMC1_AG205__vs__MIAPACA_AG205	P.Value_PGRMC1_AG205__vs__MIAPACA_AG205	adj.P.Val_PGRMC1_AG205__vs__MIAPACA_AG205	B_PGRMC1_AG205__vs__MIAPACA_AG205	logFC_PGRMC1__vs__PGRMC1_AG205	AveExpr_PGRMC1__vs__PGRMC1_AG205	t_PGRMC1__vs__PGRMC1_AG205	P.Value_PGRMC1__vs__PGRMC1_AG205	adj.P.Val_PGRMC1__vs__PGRMC1_AG205	B_PGRMC1__vs__PGRMC1_AG205	logFC_MIAPACA__vs__MIAPACA_AG205	AveExpr_MIAPACA__vs__MIAPACA_AG205	t_MIAPACA__vs__MIAPACA_AG205	P.Value_MIAPACA__vs__MIAPACA_AG205	adj.P.Val_MIAPACA__vs__MIAPACA_AG205	B_MIAPACA__vs__MIAPACA_AG205	RawIntensity_MIAPACA...AG205.1	RawIntensity_MIAPACA...AG205.2	RawIntensity_MIAPACA...AG205.3	RawIntensity_MIAPACA...AG205.4	RawIntensity_MIAPACA...AG205.5	RawIntensity_MIAPACA.1	RawIntensity_MIAPACA.2	RawIntensity_MIAPACA.3	RawIntensity_MIAPACA.4	RawIntensity_MIAPACA.5	RawIntensity_wt...AG205.1	RawIntensity_wt...AG205.2	RawIntensity_wt...AG205.3	RawIntensity_wt...AG205.4	RawIntensity_wt...AG205.5	RawIntensity_wt.1	RawIntensity_wt.2	RawIntensity_wt.3	RawIntensity_wt.4	RawIntensity_wt.5	iBAQ_MIAPACA...AG205.1	iBAQ_MIAPACA...AG205.2	iBAQ_MIAPACA...AG205.3	iBAQ_MIAPACA...AG205.4	iBAQ_MIAPACA...AG205.5	iBAQ_MIAPACA.1	iBAQ_MIAPACA.2	iBAQ_MIAPACA.3	iBAQ_MIAPACA.4	iBAQ_MIAPACA.5	iBAQ_wt...AG205.1	iBAQ_wt...AG205.2	iBAQ_wt...AG205.3	iBAQ_wt...AG205.4	iBAQ_wt...AG205.5	iBAQ_wt.1	iBAQ_wt.2	iBAQ_wt.3	iBAQ_wt.4	iBAQ_wt.5	LFQIntensity_MIAPACA...AG205.1	LFQIntensity_MIAPACA...AG205.2	LFQIntensity_MIAPACA...AG205.3	LFQIntensity_MIAPACA...AG205.4	LFQIntensity_MIAPACA...AG205.5	LFQIntensity_MIAPACA.1	LFQIntensity_MIAPACA.2	LFQIntensity_MIAPACA.3	LFQIntensity_MIAPACA.4	LFQIntensity_MIAPACA.5	LFQIntensity_wt...AG205.1	LFQIntensity_wt...AG205.2	LFQIntensity_wt...AG205.3	LFQIntensity_wt...AG205.4	LFQIntensity_wt...AG205.5	LFQIntensity_wt.1	LFQIntensity_wt.2	LFQIntensity_wt.3	LFQIntensity_wt.4	LFQIntensity_wt.5	ImputedIntensity_MIAPACA...AG205.1	ImputedIntensity_MIAPACA...AG205.2	ImputedIntensity_MIAPACA...AG205.3	ImputedIntensity_MIAPACA...AG205.4	ImputedIntensity_MIAPACA...AG205.5	ImputedIntensity_MIAPACA.1	ImputedIntensity_MIAPACA.2	ImputedIntensity_MIAPACA.3	ImputedIntensity_MIAPACA.4	ImputedIntensity_MIAPACA.5	ImputedIntensity_wt...AG205.1	ImputedIntensity_wt...AG205.2	ImputedIntensity_wt...AG205.3	ImputedIntensity_wt...AG205.4	ImputedIntensity_wt...AG205.5	ImputedIntensity_wt.1	ImputedIntensity_wt.2	ImputedIntensity_wt.3	ImputedIntensity_wt.4	ImputedIntensity_wt.5
Q8IXQ5	KLHL7	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	2			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.0626641209659	20.9183799447814	NA	20.9510569989155	21.2416759784202	20.5140282288849	20.7088515050798	20.9825229425293	20.7064926455094	NA	NA	20.8824102068733	20.6131527647321	21.0886769728641	20.5066872366727	NA	NA	21.3346180982207	20.2749195355247	NA	16.9334140381283	15.7890750885092	NA	15.8217490733467	16.1123987797207	15.3847500292654	15.5795516528066	15.8532364440052	15.577192765687	NA	NA	15.7531383851387	15.4838472603146	15.9594133633718	15.3774477962457	NA	NA	16.2053541745194	15.1456137755134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IXQ6	PARP9	8	7	7	7	7	7	6	7	6	7	6	7	8	8	8	7	6	7	6	7	6	139		+	0.823646376606252	24.9118184046107	7.51982238847738	3.03028704711284e-05	0.000161957714495409	2.05028304635312	1.05663326241707	24.9175614032105	10.7807800682844	1.27727081051403e-06	4.31535066695099e-05	5.70885357047986	-0.122236441505244	25.3847598136664	-1.23581213152311	0.246410728683889	0.35159057214926	-7.00228720830582	0.11075044430558	24.4446199941548	1.0207976727066	0.333104106520638	0.40924218801107	-7.33641678144445	26.4558673661707	26.0395074658191	26.2392156681159	26.1593673949298	26.7488080803136	25.9833974231594	26.1784326524783	25.9930423739858	25.8406696030922	25.9564644312443	27.3158774575676	27.393457233757	27.3900161967621	27.4424513913104	26.8747866567505	27.6267272477995	27.9008687422446	27.9138776994539	27.4224595482185	27.3147544351145	20.9640221065501	20.5476439108956	20.747389891158	20.6675239233364	21.2570125524699	20.491500832858	20.6865415619941	20.5011568746545	20.3488405146677	20.4646334911938	21.8239984551867	21.901649144228	21.8981836070959	21.9506299344176	21.3828983894645	22.1348637092271	22.4090127675452	22.422010340409	21.9305944213596	21.8229099807563	24.4116397677221	24.299009531295	24.2462650949805	24.2950200263959	24.6942894396165	24.3288923783207	24.5374184365192	24.5957100376699	24.3596439439262	24.6783112851019	25.5177027838218	25.4350127176752	25.5134620811266	25.384164004027	25.3790485854447	25.315134632897	25.4041863074589	25.5530050982858	25.0514227139374	25.29445921199	24.4116397677221	24.299009531295	24.2462650949805	24.2950200263959	24.6942894396165	24.3288923783207	24.5374184365192	24.5957100376699	24.3596439439262	24.6783112851019	25.5177027838218	25.4350127176752	25.5134620811266	25.384164004027	25.3790485854447	25.315134632897	25.4041863074589	25.5530050982858	25.0514227139374	25.29445921199
Q8IXT5	RBM12B	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	4			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4216251937885	NA	20.7701573484667	20.9288971116375	NA	21.7860031440655	22.3884272747937	22.2178583274583	21.9585810343868	22.3823443337742	NA	20.9901621465965	21.0861517783772	21.4673229500528	NA	23.3535323853734	23.3314232428966	23.4686160887288	22.6571352396862	22.7740647464343	15.2719006723915	NA	14.6203916737983	14.7791550509154	NA	15.6362280967849	16.2386659652932	16.0681064758588	15.8088133836946	16.2325895615346	NA	14.8403845507117	14.9364078991327	15.3175892652535	NA	17.2037112312883	17.1816569875658	17.3189311101602	16.5073920463518	16.6242814213186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IY37	DHX37	3	3	2	2	2	1	2	2	3	1	3	3	2	1	1	2	2	2	2	1	2	2			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.263918469698	22.9944846502821	23.4398704416775	22.6473521415506	22.8122149169986	23.9658723370922	23.0431508058643	24.4015196476966	22.8607535836081	24.5317193622031	23.5777312264821	23.0698424176867	21.7992673903217	22.3845329325653	22.3251769698833	24.1841961600967	24.0342267006879	24.0655430139324	22.3968900829047	23.7109333619839	18.5090094827128	17.2395798838764	17.6849677251439	16.8924953837594	17.0572725644264	18.2109566587358	17.2882532887756	18.6466712053818	17.1058471403603	18.7768378083041	17.8228944251703	17.3149549155232	16.0443727725054	16.6296981267781	16.570285623969	18.4293086579333	18.279302248935	18.3106127816595	16.6420234797485	17.9561152033383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IY67	RAVER1	2	1	1	0	2	0	0	0	0	0	0	1	1	2	1	1	1	0	2	2	1	2			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5842386161491	24.559933906876	NA	25.1607719272109	NA	NA	NA	NA	NA	NA	23.8726748802706	24.4944825682363	25.8734730258462	24.5432131126978	23.7056703507448	23.9079322050569	NA	24.5377738822667	24.9005348130451	24.0801773395294	18.124797820471	20.1004672893496	NA	20.7013403085736	NA	NA	NA	NA	NA	NA	19.4132188408074	20.0350997792022	21.4140554881667	20.0838169000816	19.2462302958864	19.4484712555997	NA	20.0783541103129	20.4411124072845	19.620706675843	NA	NA	NA	25.6310091526965	NA	NA	NA	NA	NA	NA	NA	NA	25.4670927990974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.6310091526965	NA	NA	NA	NA	NA	NA	NA	NA	25.4670927990974	NA	NA	NA	NA	NA	NA	NA
Q8IYS2	KIAA2013	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	8			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.844141794999	21.843720206487	21.3746447206868	21.7415591532994	NA	21.0984125337367	21.4466249640575	21.9557818511567	NA	21.5218112773868	20.1538785485885	NA	NA	20.9992072861995	NA	NA	NA	NA	21.5547799373619	NA	17.3206066631329	17.3201659167754	16.8511146001383	17.2179766247845	NA	16.5748300153376	16.923002433829	17.4322482684971	NA	16.9982157810352	15.6303240125109	NA	NA	16.4756542781279	NA	NA	NA	NA	17.0312273475995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZH2	XRN1	2	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	2	1	2	1	2	6			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8564437664633	NA	NA	23.0530813655812	NA	NA	20.0195744406142	NA	NA	NA	21.9193623724945	20.7699959912312	22.2801126132998	NA	NA	24.0303586578112	23.0912138998071	23.9460131352223	23.7962994916389	23.8865093044133	13.5896511465148	NA	NA	16.7863462126259	NA	NA	13.7527987584355	NA	NA	NA	15.6525649196107	14.5031424819845	16.0133226734254	NA	NA	17.763575485141	16.8243869971192	17.6792051695302	17.5294763087183	17.6197041577815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8IZL8	PELP1	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	2	3		+	-0.598253053512892	23.4931639544274	-1.07584711976094	0.309126701875384	0.394115714250826	-7.38912568852779	-1.19944063142237	22.9561894960356	-2.79564771338206	0.0199338399968427	0.0540327009656538	-4.53964665502985	0.837568247346592	22.7752533039977	1.239142068015	0.245230183063463	0.350434672474375	-6.99837388724229	0.236380669437111	23.6741001464653	1.31166210973915	0.221009301027364	0.294057382238941	-7.00969631335319	24.5634295150335	23.6213150078177	20.8649901321318	23.1370392835249	24.5539132920484	24.104296087337	23.989885064915	23.6644889514324	22.8456355259772	24.05936690769	23.7821679931368	20.117308278727	20.5052339323886	21.077115605514	23.2247918923067	25.1196529398853	25.4089544793224	24.5562543798496	24.5951409047417	23.9284092171195	19.3155078205393	18.3733919664535	15.6170656403523	17.8891117700813	19.3059682060856	18.856382972774	18.7419869939269	18.4165831390146	17.59768887192	18.811399781895	18.5341964761234	14.869352859887	15.2573141737856	15.8292024387382	17.9768437750941	19.8717278008556	20.1610334424643	19.3083479189567	19.3472190837389	18.6804762816988	23.8934696683736	23.5333839190527	NA	23.6170602580087	23.8322904968883	23.6952988188404	23.9615514355399	23.8420134309054	23.5959376279907	23.8666510926428	23.7066191108073	NA	NA	NA	NA	NA	24.0191162724928	23.6765907183614	23.8114703406392	23.627896300973	23.8934696683736	23.5333839190527	22.9033447164104	23.6170602580087	23.8322904968883	23.6952988188404	23.9615514355399	23.8420134309054	23.5959376279907	23.8666510926428	23.7066191108073	21.7978347462403	23.0166190635661	21.5155246943274	21.7457482866807	20.8351135058885	24.0191162724928	23.6765907183614	23.8114703406392	23.627896300973
Q8N122	RPTOR	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	23		+	-0.010217293994522	24.3034103856935	-0.022513928162631	0.982513935215752	0.983553632501694	-7.99223569018523	0.100230448128105	24.1784338324197	0.746036395583215	0.473792715821863	0.597610545556643	-7.3814234801139	0.0697526822125205	24.26342539759	0.150149144093403	0.883807877353402	0.911758180999257	-7.77119955834973	0.180200424335148	24.2184188205232	2.50075739363895	0.0329749692324062	0.0599890786420313	-5.23788210865301	24.9791069580875	24.2260422844773	24.4291809349425	24.5255795909609	24.9158389057297	24.5706270429401	24.4679323617196	24.9489560468501	24.2990794242312	25.0096659923508	24.8432122203325	24.7960023656898	24.8049388533386	25.1116368444922	23.667632197196	25.8559297890913	25.8806131828508	25.9325150274221	25.2211079746702	25.0934562517011	19.1211338150524	18.3680715821992	18.5711897214872	18.6675758958031	19.0578806996529	18.7126680496561	18.6099289845949	19.0909910875175	18.4411124072845	19.1516756013102	18.9852638183657	18.9380461333954	18.9469519517678	19.2536351562879	17.8097053359511	19.9979677982356	20.0226929029853	20.0745700755667	19.3631380453755	19.2354954058049	24.284680099099	24.0719382399757	24.0615109533011	24.2073206181527	24.0161431312497	24.2094045775093	24.3423845236092	24.3669971455779	24.2690655958625	24.354743320895	24.239652715996	24.3060516736456	24.4610147411941	24.3729856494112	23.7630405021719	24.6637292098097	24.6165555740907	25.1473636328434	24.6686062964391	NA	24.284680099099	24.0719382399757	24.0615109533011	24.2073206181527	24.0161431312497	24.2094045775093	24.3423845236092	24.3669971455779	24.2690655958625	24.354743320895	24.239652715996	24.3060516736456	24.4610147411941	24.3729856494112	23.7630405021719	24.6637292098097	24.6165555740907	25.1473636328434	24.6686062964391	22.3952539802983
Q8N1F7	NUP93	2	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	0	8			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7538908306273	20.630053776981	21.1785846190915	NA	23.2276147683663	NA	21.512968026048	19.0363346186405	NA	22.8380936358867	21.8381898367203	21.6297425878484	21.289852292177	21.5712175023967	NA	22.0153946336643	NA	NA	NA	NA	16.081441827692	14.9576462152184	15.5061525909257	NA	17.5551732693889	NA	15.8405566645462	13.3638609767295	NA	17.1656529011865	16.1657706513838	15.9573288055308	15.6174100685827	15.8987666946119	NA	16.3429601031734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N1G4	LRRC47	3	3	1	3	2	3	2	2	3	2	2	3	2	2	2	2	2	2	3	2	3	19		+	1.55045432997039	23.3516943270511	2.32165079244235	0.0444993574949314	0.0798390402359268	-5.64162599102578	-0.373351478137284	22.7116470419339	-0.675062877360724	0.515809982214364	0.632067672506203	-7.4342387306277	1.60195018917099	23.3259463974508	2.56131749606208	0.0295477491398289	0.0659249308638636	-5.03560749600717	-0.321855618936691	22.7373949715342	-0.53735525926138	0.60360782331738	0.679777381974097	-7.72527388475983	25.2395798838764	23.6820678862968	25.2834795304273	24.5871493789769	25.4181542394652	24.2863028092948	23.8700425674626	24.8019332889076	24.594571547206	24.1833633919656	24.9024222236647	24.3073031079073	24.1879754231184	24.8797956132033	24.6276180408913	26.0343946414414	25.943421975068	26.3450611071237	25.8120337068199	26.3394141457543	20.3816316636576	18.824107257476	20.4255232629655	19.7291460597969	20.5602022034889	19.4283479037243	19.0120898011557	19.943922699732	19.7365803015839	19.3254020859962	20.0444688308567	19.4493179431349	19.3300065057556	20.0217445191144	19.7696086602189	21.176394753955	21.0854387441727	21.4870902667787	20.9540429158991	21.4814348497331	23.4477098205227	NA	24.1280182428117	NA	23.2335512203268	23.2573866916449	22.919416932201	23.3886374806064	NA	NA	23.4006730911925	23.3017328498644	NA	NA	NA	24.7742960386167	24.5308268446726	24.6044464505217	NA	24.8167524356445	23.4477098205227	21.6870881179221	24.1280182428117	21.9952465034296	23.2335512203268	23.2573866916449	22.919416932201	23.3886374806064	20.8918064089137	22.4250882969635	23.4006730911925	23.3017328498644	22.5950923471192	21.8655343769556	21.4618238491949	24.7742960386167	24.5308268446726	24.6044464505217	21.9082856907259	24.8167524356445
Q8N201	INTS1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	1	1	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.6258693396669	NA	21.5258782423046	NA	NA	21.0952605067553	20.710449966087	21.4147265211323	NA	NA	20.7340513304069	21.2903023959295	NA	NA	NA	21.7245488249412	21.9961755446216	21.3757055259118	NA	NA	13.7432566043252	NA	14.6432361485278	NA	NA	14.2125723785065	13.827739648807	14.532112370795	NA	NA	13.8513586490335	14.407666097055	NA	NA	NA	14.8419082735342	15.1135387030564	14.4931048925391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N3C0	ASCC3	8	6	3	6	2	5	4	4	3	4	6	7	7	5	6	4	6	7	5	7	8	52		+	0.965870897151955	22.7851431503283	8.19723800817006	1.49620552704178e-05	9.31191071435211e-05	2.81527566888861	1.0138638381414	22.1747924896913	5.07169340016869	0.000576218031488747	0.00346526963956814	-0.842329854336991	0.58635419014227	22.9749015038332	3.14242854589986	0.011219084196073	0.0295633806392342	-4.056153765386	0.634347131131715	21.9850341361865	4.59130751791259	0.0011915033188149	0.00350050353912702	-1.79725783139893	24.2381953745509	22.5321000016963	23.7422173171068	22.1372738617277	24.3621214788932	23.2765390568774	23.8017359837868	23.3505680347554	23.1483803777854	24.03363875405	25.2437617696659	25.0179277511491	24.5585916748782	25.1878999347977	23.363592593315	26.0843806976309	26.1759419193023	25.5733746762373	26.0424120185652	26.002601813781	17.3313193596463	15.625195133919	16.8354089708664	15.2303957758854	17.4552308832847	16.3696995744481	16.8947467254981	16.4436720438674	16.2414990925598	17.1267649602425	18.3368639117248	18.1110031833965	17.6517244331081	18.2809791427549	16.4566431819224	19.1775022678862	19.2690399058571	18.6664667435656	19.1355339479276	19.0957112181725	21.8347611301212	21.4659290416923	21.7500510488192	21.4630872742999	21.8254743581705	22.3025976495397	22.6867338971132	22.3612916437987	22.0594989410066	22.1009163773037	23.1735155022722	22.770721956714	22.7883750311987	22.6747388176711	22.0012707359542	23.1896351676355	23.3379691811484	23.2004071483494	23.3059125583627	23.3064689390255	21.8347611301212	21.4659290416923	21.7500510488192	21.4630872742999	21.8254743581705	22.3025976495397	22.6867338971132	22.3612916437987	22.0594989410066	22.1009163773037	23.1735155022722	22.770721956714	22.7883750311987	22.6747388176711	22.0012707359542	23.1896351676355	23.3379691811484	23.2004071483494	23.3059125583627	23.3064689390255
Q8N3E9	PLCD3	6	4	4	4	4	3	3	4	2	3	2	4	2	3	4	3	4	4	3	3	3	59		+	-1.14791090347156	25.1711141333607	-16.2681190909081	3.82993460310857e-08	8.23435939668343e-07	9.26231099851505	-0.5583718243346	25.1365657984133	-4.73546597679634	0.000931579178003093	0.0049509769797243	-1.35292582958246	-0.260221204621089	24.7272692839355	-2.95136817403375	0.0153987658105339	0.038334822254645	-4.37953836075629	0.329317874515873	25.5804106478385	3.11671156861012	0.0118714089872284	0.0249010042171131	-4.20511656332905	27.0003468473096	26.5499100191532	26.6503411611514	26.7647116656825	26.017885285844	26.9938845966799	26.4088573270507	26.4431472986855	26.3376459910584	26.6813709710042	26.2166193196625	25.5752227676534	24.7186352985639	26.2361161161136	25.6231864795899	26.7710243345488	26.271293889472	26.6992233675615	25.6871505352609	26.2780645734096	21.7909020787204	21.3404434375331	21.4409097104045	21.5552481776182	20.8084489064871	21.7844064033132	21.1994039614218	21.2336828644302	21.128175613419	21.4719430755145	21.0071696541482	20.3658098025761	19.5091641662888	21.0266828278296	20.4136940334042	21.5616012032179	21.061840523843	21.4896892320528	20.4777345543521	21.0686129806984	25.5891228333724	25.3840322209677	25.1102035454044	25.6178729887078	25.3775269644507	25.8790009587955	25.6262816449109	25.6998852453732	25.7012080907262	25.8189719856765	24.9802842946327	24.7017104540953	25.0392145965283	24.7683511351486	24.7973389508251	24.52169148704	24.599347181431	24.6870437164366	24.5297550942834	24.6479559289336	25.5891228333724	25.3840322209677	25.1102035454044	25.6178729887078	25.3775269644507	25.8790009587955	25.6262816449109	25.6998852453732	25.7012080907262	25.8189719856765	24.9802842946327	24.7017104540953	25.0392145965283	24.7683511351486	24.7973389508251	24.52169148704	24.599347181431	24.6870437164366	24.5297550942834	24.6479559289336
Q8N3U4	STAG2	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	1	3			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4006209791789	NA	NA	NA	NA	24.9665765631314	NA	24.4543148585175	NA	NA	NA	NA	NA	NA	NA	22.7604032187922	NA	24.8524811235203	NA	22.020558161892	15.4464371758469	NA	NA	NA	NA	19.0123899334572	NA	18.5001260794723	NA	NA	NA	NA	NA	NA	NA	16.8062475185316	NA	18.8982648106207	NA	16.0663625297022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N442	GUF1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	2			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.4683177749722	20.9149544124983	21.9243370000931	NA	20.6757296648946	NA	NA	NA	21.2041293085526	21.4100227227402	NA	NA	NA	NA	21.9239744683558	22.0047718414809	NA	NA	NA	NA	16.3390322718201	15.7856568014272	16.7949996091948	NA	15.5464724870324	NA	NA	NA	16.0748522632623	16.2807164071047	NA	NA	NA	NA	16.7947458369794	16.8754373991966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N5I2	ARRDC1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	11			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.2336682379008	24.0350662090275	23.4911827433317	23.5327896549091	24.0772460245198	NA	22.9570758196794	22.9531371299012	NA	NA	23.58359608228	23.714501274145	23.1596792037294	23.7056703507448	23.2172371073037	23.3970206967332	23.4677458344661	22.5825168995439	NA	NA	20.5332650858051	20.3346180982207	19.7907430251906	19.8323677682544	20.3767655517059	NA	19.2566325580041	19.2527116245591	NA	NA	19.8831265252566	20.0141349203956	19.4592394855883	20.0052517229406	19.5168003479878	19.6966110181	19.7673633205799	18.8820817753805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N684	CPSF7	5	5	4	2	4	4	5	5	5	5	4	5	4	4	3	4	4	4	4	3	4	81		+	-0.427153634719652	25.2737070893747	-3.86994497873735	0.00356540472846753	0.00892294410881027	-3.06109224214773	0.0255621219351809	24.7770031133616	0.294407985932256	0.774810616332339	0.861305338484598	-7.63218454333827	0.270346097685639	24.924957223172	3.09210672290012	0.0121919439420395	0.0316856565087071	-4.1413275135906	0.723061854340482	25.1257529795643	6.59348596667197	8.49474223474471e-05	0.000392001275808219	1.0344904163035	26.4230208613615	25.8552644818156	25.6099222232983	26.1791733385688	26.4084524554835	26.9594745658941	26.9886938735957	27.0430172678118	27.1504465850283	26.878650236771	26.4684451873523	26.0212150158967	26.1007118992308	25.9059143211435	26.1739233646655	26.7953831566838	26.2574226614528	26.9347210179911	25.8452718108869	26.6022956238236	22.1750853306962	21.6073393450154	21.3620144302146	21.9312439264163	22.1605103645445	22.7115216254173	22.7407360260785	22.7950709745883	22.9025142293431	22.6307203848944	22.2205176739088	21.7732599629694	21.8527763664487	21.6580074594407	21.9260034737204	22.5474321080558	22.0094951480092	22.6867766347688	21.5973706220082	22.3543397886446	24.8052341446764	24.5635458895629	24.7810174587252	24.874270730106	24.7970420388996	25.3238859921029	25.4799127106046	25.4450908972076	25.840405489764	25.3471244439933	24.776054657082	24.6380438663024	24.8433080804682	24.9248806269441	24.7666336408495	24.98537501302	25.2194840660363	25.157151998081	24.972723921645	24.9659163612921	24.8052341446764	24.5635458895629	24.7810174587252	24.874270730106	24.7970420388996	25.3238859921029	25.4799127106046	25.4450908972076	25.840405489764	25.3471244439933	24.776054657082	24.6380438663024	24.8433080804682	24.9248806269441	24.7666336408495	24.98537501302	25.2194840660363	25.157151998081	24.972723921645	24.9659163612921
